Date,State,Fips,Cases,Deaths
11/10/2020,California,6,994341,18073
11/10/2020,Colorado,8,139246,2469
11/10/2020,Connecticut,9,82987,4707
11/10/2020,Delaware,10,27112,722
11/10/2020,District of Columbia,11,18173,657
11/10/2020,Florida,12,852166,17247
11/10/2020,Georgia,13,396498,8507
11/10/2020,Guam,66,6623,92
11/10/2020,Hawaii,15,16193,221
11/10/2020,Idaho,16,76010,720
11/10/2020,Illinois,17,512688,10658
11/10/2020,Indiana,18,221894,4731
11/10/2020,Iowa,19,163827,1898
11/10/2020,Kansas,20,105760,1181
11/10/2020,Kentucky,21,127472,1674
11/10/2020,Louisiana,22,194702,6058
11/10/2020,Maine,23,8060,156
11/10/2020,Maryland,24,157149,4233
11/10/2020,Massachusetts,25,174881,10201
11/10/2020,Michigan,26,245005,8095
11/10/2020,Minnesota,27,189735,2752
11/10/2020,Mississippi,28,128138,3480
11/10/2020,Missouri,29,226372,3375
11/10/2020,Montana,30,41219,468
11/10/2020,Nebraska,31,87733,741
11/10/2020,Nevada,32,112602,1863
11/10/2020,New Hampshire,33,12919,489
11/10/2020,New Jersey,34,262230,16461
11/10/2020,New Mexico,35,57547,1144
11/10/2020,New York,36,540897,33373
11/10/2020,North Carolina,37,298089,4685
11/10/2020,North Dakota,38,56357,679
11/10/2020,Northern Mariana Islands,69,100,2
11/10/2020,Ohio,39,261482,5547
11/10/2020,Oklahoma,40,140157,1451
11/10/2020,Oregon,41,51909,741
11/10/2020,Pennsylvania,42,244046,9156
11/10/2020,Puerto Rico,72,72471,889
11/10/2020,Rhode Island,44,38798,1237
11/10/2020,South Carolina,45,187738,4062
11/10/2020,South Dakota,46,57334,540
11/10/2020,Tennessee,47,284725,3639
11/10/2020,Texas,48,1038214,19423
11/10/2020,Utah,49,137523,672
11/10/2020,Vermont,50,2462,59
11/10/2020,Virgin Islands,78,1413,23
11/10/2020,Virginia,51,194912,3726
11/10/2020,Washington,53,126091,2594
11/10/2020,West Virginia,54,29316,546
11/10/2020,Wisconsin,55,293862,2497
11/10/2020,Wyoming,56,19242,127
11/11/2020,Alabama,1,208637,3201
11/11/2020,Alaska,2,21211,90
11/11/2020,Arizona,4,265195,6228
11/11/2020,Arkansas,5,126197,2126
11/11/2020,California,6,999498,18109
11/11/2020,Colorado,8,143553,2481
11/11/2020,Connecticut,9,84741,4716
11/11/2020,Delaware,10,27342,724
11/11/2020,District of Columbia,11,18379,657
11/11/2020,Florida,12,858004,17299
11/11/2020,Georgia,13,398769,8582
11/11/2020,Guam,66,6724,92
11/11/2020,Hawaii,15,16309,221
11/11/2020,Idaho,16,77536,738
11/11/2020,Illinois,17,525072,10805
11/11/2020,Indiana,18,226935,4762
11/11/2020,Iowa,19,168457,1927
11/11/2020,Kansas,20,110977,1215
11/11/2020,Kentucky,21,130308,1689
11/11/2020,Louisiana,22,194702,6058
11/11/2020,Maine,23,8202,158
11/11/2020,Maryland,24,158836,4249
11/11/2020,Massachusetts,25,177541,10222
11/11/2020,Michigan,26,251499,8137
11/11/2020,Minnesota,27,194626,2810
11/11/2020,Mississippi,28,129394,3497
11/11/2020,Missouri,29,230003,3411
11/11/2020,Montana,30,42132,475
11/11/2020,Nebraska,31,89942,741
11/11/2020,Nevada,32,113856,1877
11/11/2020,New Hampshire,33,13148,492
11/11/2020,New Jersey,34,265295,16476
11/11/2020,New Mexico,35,59034,1158
11/11/2020,New York,36,545718,33398
11/11/2020,North Carolina,37,300725,4723
11/11/2020,North Dakota,38,57378,691
11/11/2020,Northern Mariana Islands,69,100,2
11/11/2020,Ohio,39,267356,5623
11/11/2020,Oklahoma,40,142334,1470
11/11/2020,Oregon,41,52770,746
11/11/2020,Pennsylvania,42,248144,9217
11/11/2020,Puerto Rico,72,72735,901
11/11/2020,Rhode Island,44,39776,1243
11/11/2020,South Carolina,45,188995,4076
11/11/2020,South Dakota,46,58696,567
11/11/2020,Tennessee,47,288311,3727
11/11/2020,Texas,48,1051071,19544
11/11/2020,Utah,49,139815,678
11/11/2020,Vermont,50,2535,59
11/11/2020,Virgin Islands,78,1413,23
11/11/2020,Virginia,51,196506,3741
11/11/2020,Washington,53,126886,2595
11/11/2020,West Virginia,54,30201,553
11/11/2020,Wisconsin,55,301349,2562
11/11/2020,Wyoming,56,19374,127
11/12/2020,Alabama,1,210637,3213
11/12/2020,Alaska,2,21689,90
11/12/2020,Arizona,4,266644,6240
11/12/2020,Arkansas,5,128006,2144
11/12/2020,California,6,1009187,18141
11/12/2020,Colorado,8,149262,2512
11/12/2020,Connecticut,9,85899,4726
11/12/2020,Delaware,10,27546,732
11/12/2020,District of Columbia,11,18507,657
11/12/2020,Florida,12,863611,17371
11/12/2020,Georgia,13,401750,8655
11/12/2020,Guam,66,6819,92
11/12/2020,Hawaii,15,16403,221
11/12/2020,Idaho,16,78877,753
11/12/2020,Illinois,17,537860,10855
11/12/2020,Indiana,18,233540,4813
11/12/2020,Iowa,19,173401,1947
11/12/2020,Kansas,20,111503,1215
11/12/2020,Kentucky,21,132686,1702
11/12/2020,Louisiana,22,198531,6097
11/12/2020,Maine,23,8395,159
11/12/2020,Maryland,24,160311,4261
11/12/2020,Massachusetts,25,180189,10242
11/12/2020,Michigan,26,258973,8187
11/12/2020,Minnesota,27,201851,2849
11/12/2020,Mississippi,28,130665,3514
11/12/2020,Missouri,29,235341,3441
11/12/2020,Montana,30,43084,478
11/12/2020,Nebraska,31,92553,768
11/12/2020,Nevada,32,115360,1880
11/12/2020,New Hampshire,33,13470,495
11/12/2020,New Jersey,34,268787,16495
11/12/2020,New Mexico,35,60776,1176
11/12/2020,New York,36,550516,33424
11/12/2020,North Carolina,37,303931,4730
11/12/2020,North Dakota,38,59179,703
11/12/2020,Northern Mariana Islands,69,100,2
11/12/2020,Ohio,39,274457,5658
11/12/2020,Oklahoma,40,144691,1481
11/12/2020,Oregon,41,53879,748
11/12/2020,Pennsylvania,42,254167,9272
11/12/2020,Puerto Rico,72,74067,909
11/12/2020,Rhode Island,44,40764,1250
11/12/2020,South Carolina,45,190490,4084
11/12/2020,South Dakota,46,60716,567
11/12/2020,Tennessee,47,291482,3751
11/12/2020,Texas,48,1060798,19705
11/12/2020,Utah,49,143639,689
11/12/2020,Vermont,50,2651,59
11/12/2020,Virgin Islands,78,1413,23
11/12/2020,Virginia,51,198027,3758
11/12/2020,Washington,53,129672,2619
11/12/2020,West Virginia,54,30897,555
11/12/2020,Wisconsin,55,309605,2626
11/12/2020,Wyoming,56,20479,127
11/13/2020,Alabama,1,213617,3231
11/13/2020,Alaska,2,22282,91
11/13/2020,Arizona,4,270596,6257
11/13/2020,Arkansas,5,130318,2148
11/13/2020,California,6,1019052,18218
11/13/2020,Colorado,8,155761,2541
11/13/2020,Connecticut,9,88645,4737
11/13/2020,Delaware,10,28016,734
11/13/2020,District of Columbia,11,18666,657
11/13/2020,Florida,12,870544,17444
11/13/2020,Georgia,13,404577,8678
11/13/2020,Guam,66,6893,93
11/13/2020,Hawaii,15,16514,221
11/13/2020,Idaho,16,80440,756
11/13/2020,Illinois,17,553083,10907
11/13/2020,Indiana,18,239139,4863
11/13/2020,Iowa,19,178890,1972
11/13/2020,Kansas,20,117282,1256
11/13/2020,Kentucky,21,135855,1729
11/13/2020,Louisiana,22,201981,6121
11/13/2020,Maine,23,8639,162
11/13/2020,Maryland,24,162181,4273
11/13/2020,Massachusetts,25,183095,10265
11/13/2020,Michigan,26,268072,8312
11/13/2020,Minnesota,27,207395,2895
11/13/2020,Mississippi,28,131970,3519
11/13/2020,Missouri,29,241236,3452
11/13/2020,Montana,30,44297,483
11/13/2020,Nebraska,31,94922,789
11/13/2020,Nevada,32,117322,1896
11/13/2020,New Hampshire,33,13929,498
11/13/2020,New Jersey,34,272184,16522
11/13/2020,New Mexico,35,62006,1198
11/13/2020,New York,36,555917,33452
11/13/2020,North Carolina,37,306498,4749
11/13/2020,North Dakota,38,60608,713
11/13/2020,Northern Mariana Islands,69,100,2
11/13/2020,Ohio,39,282528,5700
11/13/2020,Oklahoma,40,147358,1493
11/13/2020,Oregon,41,54937,759
11/13/2020,Pennsylvania,42,260001,9306
11/13/2020,Puerto Rico,72,74734,914
11/13/2020,Rhode Island,44,41529,1254
11/13/2020,South Carolina,45,192101,4101
11/13/2020,South Dakota,46,62327,568
11/13/2020,Tennessee,47,295135,3814
11/13/2020,Texas,48,1073382,19917
11/13/2020,Utah,49,146155,703
11/13/2020,Vermont,50,2743,59
11/13/2020,Virgin Islands,78,1426,23
11/13/2020,Virginia,51,199262,3785
11/13/2020,Washington,53,132183,2634
11/13/2020,West Virginia,54,31639,565
11/13/2020,Wisconsin,55,318023,2694
11/13/2020,Wyoming,56,21341,127
11/14/2020,Alabama,1,215843,3246
11/14/2020,Alaska,2,23029,92
11/14/2020,Arizona,4,273400,6300
11/14/2020,Arkansas,5,132166,2159
11/14/2020,California,6,1027016,18254
11/14/2020,Colorado,8,160459,2554
11/14/2020,Connecticut,9,88645,4737
11/14/2020,Delaware,10,28395,736
11/14/2020,District of Columbia,11,18814,658
11/14/2020,Florida,12,875088,17488
11/14/2020,Georgia,13,407596,8729
11/14/2020,Guam,66,6893,93
11/14/2020,Hawaii,15,16619,221
11/14/2020,Idaho,16,81625,763
11/14/2020,Illinois,17,564086,11098
11/14/2020,Indiana,18,247466,4888
11/14/2020,Iowa,19,183557,1985
11/14/2020,Kansas,20,117728,1256
11/14/2020,Kentucky,21,138854,1739
11/14/2020,Louisiana,22,201981,6121
11/14/2020,Maine,23,8791,163
11/14/2020,Maryland,24,164239,4293
11/14/2020,Massachusetts,25,186142,10293
11/14/2020,Michigan,26,275393,8375
11/14/2020,Minnesota,27,216084,2930
11/14/2020,Mississippi,28,133340,3540
11/14/2020,Missouri,29,248400,3463
11/14/2020,Montana,30,45919,519
11/14/2020,Nebraska,31,96834,790
11/14/2020,Nevada,32,119228,1908
11/14/2020,New Hampshire,33,14311,499
11/14/2020,New Jersey,34,276537,16548
11/14/2020,New Mexico,35,63171,1208
11/14/2020,New York,36,561308,33477
11/14/2020,North Carolina,37,309703,4783
11/14/2020,North Dakota,38,62878,732
11/14/2020,Northern Mariana Islands,69,100,2
11/14/2020,Ohio,39,290243,5714
11/14/2020,Oklahoma,40,150205,1516
11/14/2020,Oregon,41,56018,760
11/14/2020,Pennsylvania,42,264396,9353
11/14/2020,Puerto Rico,72,75387,921
11/14/2020,Rhode Island,44,41529,1254
11/14/2020,South Carolina,45,194014,4110
11/14/2020,South Dakota,46,64182,621
11/14/2020,Tennessee,47,299597,3839
11/14/2020,Texas,48,1083132,20035
11/14/2020,Utah,49,151141,712
11/14/2020,Vermont,50,2843,59
11/14/2020,Virgin Islands,78,1434,23
11/14/2020,Virginia,51,200799,3799
11/14/2020,Washington,53,133612,2638
11/14/2020,West Virginia,54,32792,574
11/14/2020,Wisconsin,55,323604,2748
11/14/2020,Wyoming,56,21881,144
11/15/2020,Alabama,1,217822,3248
11/15/2020,Alaska,2,23688,92
11/15/2020,Arizona,4,275523,6302
11/15/2020,Arkansas,5,133040,2183
11/15/2020,California,6,1035981,18265
11/15/2020,Colorado,8,164408,2574
11/15/2020,Connecticut,9,88645,4737
11/15/2020,Delaware,10,28803,736
11/15/2020,District of Columbia,11,18977,660
11/15/2020,Florida,12,885193,17517
11/15/2020,Georgia,13,409504,8730
11/15/2020,Guam,66,6893,93
11/15/2020,Hawaii,15,16619,221
11/15/2020,Idaho,16,82545,763
11/15/2020,Illinois,17,574722,11170
11/15/2020,Indiana,18,254172,4910
11/15/2020,Iowa,19,186314,1989
11/15/2020,Kansas,20,117851,1256
11/15/2020,Kentucky,21,140267,1742
11/15/2020,Louisiana,22,204513,6132
11/15/2020,Maine,23,8944,165
11/15/2020,Maryland,24,166317,4302
11/15/2020,Massachusetts,25,188275,10329
11/15/2020,Michigan,26,275892,8378
11/15/2020,Minnesota,27,223637,2961
11/15/2020,Mississippi,28,134309,3543
11/15/2020,Missouri,29,249608,3463
11/15/2020,Montana,30,47158,525
11/15/2020,Nebraska,31,98161,791
11/15/2020,Nevada,32,120744,1913
11/15/2020,New Hampshire,33,14671,499
11/15/2020,New Jersey,34,281075,16566
11/15/2020,New Mexico,35,64201,1215
11/15/2020,New York,36,564952,33508
11/15/2020,North Carolina,37,312406,4830
11/15/2020,North Dakota,38,63802,742
11/15/2020,Northern Mariana Islands,69,100,2
11/15/2020,Ohio,39,298096,5722
11/15/2020,Oklahoma,40,154128,1528
11/15/2020,Oregon,41,56880,762
11/15/2020,Pennsylvania,42,269043,9385
11/15/2020,Puerto Rico,72,76094,935
11/15/2020,Rhode Island,44,41529,1254
11/15/2020,South Carolina,45,195507,4112
11/15/2020,South Dakota,46,65381,644
11/15/2020,Tennessee,47,305211,3856
11/15/2020,Texas,48,1090500,20110
11/15/2020,Utah,49,153808,718
11/15/2020,Vermont,50,2889,59
11/15/2020,Virgin Islands,78,1434,23
11/15/2020,Virginia,51,201960,3800
11/15/2020,Washington,53,135365,2638
11/15/2020,West Virginia,54,33659,582
11/15/2020,Wisconsin,55,329924,2759
11/15/2020,Wyoming,56,22494,144
11/16/2020,Alabama,1,219232,3249
11/16/2020,Alaska,2,24268,92
11/16/2020,Arizona,4,277179,6302
11/16/2020,Arkansas,5,134348,2225
11/16/2020,California,6,1047360,18304
11/16/2020,Colorado,8,168890,2605
11/16/2020,Connecticut,9,93284,4759
11/16/2020,Delaware,10,29200,736
11/16/2020,District of Columbia,11,19064,660
11/16/2020,Florida,12,889856,17558
11/16/2020,Georgia,13,410581,8740
11/16/2020,Guam,66,7144,99
11/16/2020,Hawaii,15,16711,221
11/16/2020,Idaho,16,83906,773
11/16/2020,Illinois,17,586569,11217
11/16/2020,Indiana,18,259318,4936
11/16/2020,Iowa,19,189597,2023
11/16/2020,Kansas,20,124697,1266
11/16/2020,Kentucky,21,142277,1750
11/16/2020,Louisiana,22,205059,6139
11/16/2020,Maine,23,9117,165
11/16/2020,Maryland,24,168041,4309
11/16/2020,Massachusetts,25,190439,10340
11/16/2020,Michigan,26,288543,8437
11/16/2020,Minnesota,27,231074,2973
11/16/2020,Mississippi,28,134898,3545
11/16/2020,Missouri,29,255942,3485
11/16/2020,Montana,30,48101,528
11/16/2020,Nebraska,31,101601,805
11/16/2020,Nevada,32,122441,1919
11/16/2020,New Hampshire,33,15029,500
11/16/2020,New Jersey,34,283294,16580
11/16/2020,New Mexico,35,65454,1236
11/16/2020,New York,36,568450,33540
11/16/2020,North Carolina,37,315314,4843
11/16/2020,North Dakota,38,64891,749
11/16/2020,Northern Mariana Islands,69,102,2
11/16/2020,Ohio,39,305364,5742
11/16/2020,Oklahoma,40,156857,1538
11/16/2020,Oregon,41,57646,772
11/16/2020,Pennsylvania,42,275257,9399
11/16/2020,Puerto Rico,72,76631,942
11/16/2020,Rhode Island,44,43923,1270
11/16/2020,South Carolina,45,196617,4143
11/16/2020,South Dakota,46,66278,644
11/16/2020,Tennessee,47,312710,3884
11/16/2020,Texas,48,1101781,20157
11/16/2020,Utah,49,155779,725
11/16/2020,Vermont,50,3008,59
11/16/2020,Virgin Islands,78,1434,23
11/16/2020,Virginia,51,204637,3806
11/16/2020,Washington,53,138602,2661
11/16/2020,West Virginia,54,34460,585
11/16/2020,Wisconsin,55,334640,2775
11/16/2020,Wyoming,56,23193,144
11/17/2020,Alabama,1,220848,3301
11/17/2020,Alaska,2,24909,94
11/17/2020,Arizona,4,281284,6320
11/17/2020,Arkansas,5,135902,2245
11/17/2020,California,6,1058096,18360
11/17/2020,Colorado,8,173220,2626
11/17/2020,Connecticut,9,94986,4771
11/17/2020,Delaware,10,29552,739
11/17/2020,District of Columbia,11,19309,660
11/17/2020,Florida,12,897315,17643
11/17/2020,Georgia,13,414821,8778
11/17/2020,Guam,66,7203,101
11/17/2020,Hawaii,15,16755,221
11/17/2020,Idaho,16,85383,803
11/17/2020,Illinois,17,599358,11327
11/17/2020,Indiana,18,264810,5025
11/17/2020,Iowa,19,193196,2064
11/17/2020,Kansas,20,125668,1266
11/17/2020,Kentucky,21,145220,1787
11/17/2020,Louisiana,22,207685,6156
11/17/2020,Maine,23,9363,166
11/17/2020,Maryland,24,170193,4335
11/17/2020,Massachusetts,25,192964,10360
11/17/2020,Michigan,26,296436,8513
11/17/2020,Minnesota,27,237005,2999
11/17/2020,Mississippi,28,135803,3581
11/17/2020,Missouri,29,261105,3552
11/17/2020,Montana,30,49496,548
11/17/2020,Nebraska,31,103805,827
11/17/2020,Nevada,32,124082,1946
11/17/2020,New Hampshire,33,15303,502
11/17/2020,New Jersey,34,287320,16618
11/17/2020,New Mexico,35,67559,1264
11/17/2020,New York,36,573544,33576
11/17/2020,North Carolina,37,318537,4881
11/17/2020,North Dakota,38,65973,775
11/17/2020,Northern Mariana Islands,69,103,2
11/17/2020,Ohio,39,312443,5772
11/17/2020,Oklahoma,40,158408,1544
11/17/2020,Oregon,41,58570,779
11/17/2020,Pennsylvania,42,280978,9433
11/17/2020,Puerto Rico,72,77200,951
11/17/2020,Rhode Island,44,44528,1278
11/17/2020,South Carolina,45,197900,4156
11/17/2020,South Dakota,46,67284,644
11/17/2020,Tennessee,47,314553,3953
11/17/2020,Texas,48,1112681,20278
11/17/2020,Utah,49,159006,734
11/17/2020,Vermont,50,3104,59
11/17/2020,Virgin Islands,78,1450,23
11/17/2020,Virginia,51,206762,3835
11/17/2020,Washington,53,140923,2686
11/17/2020,West Virginia,54,35324,598
11/17/2020,Wisconsin,55,342155,2876
11/17/2020,Wyoming,56,24453,155
11/18/2020,Alabama,1,223486,3347
11/18/2020,Alaska,2,25454,94
11/18/2020,Arizona,4,284554,6365
11/18/2020,Arkansas,5,137617,2275
11/18/2020,California,6,1069517,18467
11/18/2020,Colorado,8,178224,2669
11/18/2020,Connecticut,9,97028,4784
11/18/2020,Delaware,10,29755,742
11/18/2020,District of Columbia,11,19465,665
11/18/2020,Florida,12,905240,17730
11/18/2020,Georgia,13,417934,8833
11/18/2020,Guam,66,7315,101
11/18/2020,Hawaii,15,16817,222
11/18/2020,Idaho,16,87020,815
11/18/2020,Illinois,17,608056,11488
11/18/2020,Indiana,18,270847,5084
11/18/2020,Iowa,19,197532,2102
11/18/2020,Kansas,20,131051,1326
11/18/2020,Kentucky,21,148069,1816
11/18/2020,Louisiana,22,209914,6184
11/18/2020,Maine,23,9519,170
11/18/2020,Maryland,24,172204,4351
11/18/2020,Massachusetts,25,195868,10407
11/18/2020,Michigan,26,302541,8576
11/18/2020,Minnesota,27,242099,3066
11/18/2020,Mississippi,28,137396,3601
11/18/2020,Missouri,29,266079,3591
11/18/2020,Montana,30,50650,568
11/18/2020,Nebraska,31,106617,838
11/18/2020,Nevada,32,126106,1947
11/18/2020,New Hampshire,33,15749,504
11/18/2020,New Jersey,34,291374,16655
11/18/2020,New Mexico,35,70452,1290
11/18/2020,New York,36,578826,33607
11/18/2020,North Carolina,37,322258,4927
11/18/2020,North Dakota,38,67236,791
11/18/2020,Northern Mariana Islands,69,103,2
11/18/2020,Ohio,39,318828,5827
11/18/2020,Oklahoma,40,161425,1570
11/18/2020,Oregon,41,59670,791
11/18/2020,Pennsylvania,42,287464,9541
11/18/2020,Puerto Rico,72,77525,971
11/18/2020,Rhode Island,44,45911,1284
11/18/2020,South Carolina,45,199447,4182
11/18/2020,South Dakota,46,68671,674
11/18/2020,Tennessee,47,319021,4005
11/18/2020,Texas,48,1125906,20471
11/18/2020,Utah,49,162091,742
11/18/2020,Vermont,50,3161,60
11/18/2020,Virgin Islands,78,1463,23
11/18/2020,Virginia,51,208833,3860
11/18/2020,Washington,53,142511,2704
11/18/2020,West Virginia,54,36277,612
11/18/2020,Wisconsin,55,350665,2939
11/18/2020,Wyoming,56,25275,155
11/19/2020,Alabama,1,225910,3419
11/19/2020,Alaska,2,25946,95
11/19/2020,Arizona,4,288807,6384
11/19/2020,Arkansas,5,139855,2297
11/19/2020,California,6,1082674,18555
11/19/2020,Colorado,8,184260,2734
11/19/2020,Connecticut,9,99381,4805
11/19/2020,Delaware,10,30153,742
11/19/2020,District of Columbia,11,19678,667
11/19/2020,Florida,12,914325,17809
11/19/2020,Georgia,13,421381,8867
11/19/2020,Guam,66,7385,102
11/19/2020,Hawaii,15,16917,222
11/19/2020,Idaho,16,88642,838
11/19/2020,Illinois,17,622869,11671
11/19/2020,Indiana,18,278142,5143
11/19/2020,Iowa,19,201572,2127
11/19/2020,Kansas,20,131408,1326
11/19/2020,Kentucky,21,151706,1843
11/19/2020,Louisiana,22,211966,6199
11/19/2020,Maine,23,9734,171
11/19/2020,Maryland,24,175092,4372
11/19/2020,Massachusetts,25,198550,10435
11/19/2020,Michigan,26,310396,8717
11/19/2020,Minnesota,27,249962,3138
11/19/2020,Mississippi,28,138791,3619
11/19/2020,Missouri,29,270387,3618
11/19/2020,Montana,30,51872,569
11/19/2020,Nebraska,31,109280,863
11/19/2020,Nevada,32,128234,1958
11/19/2020,New Hampshire,33,16277,506
11/19/2020,New Jersey,34,295556,16689
11/19/2020,New Mexico,35,74116,1302
11/19/2020,New York,36,584128,33648
11/19/2020,North Carolina,37,325658,4968
11/19/2020,North Dakota,38,68618,801
11/19/2020,Northern Mariana Islands,69,103,2
11/19/2020,Ohio,39,326615,5890
11/19/2020,Oklahoma,40,164340,1588
11/19/2020,Oregon,41,60874,809
11/19/2020,Pennsylvania,42,294345,9643
11/19/2020,Puerto Rico,72,78046,982
11/19/2020,Rhode Island,44,46951,1288
11/19/2020,South Carolina,45,201160,4201
11/19/2020,South Dakota,46,69742,705
11/19/2020,Tennessee,47,321832,4082
11/19/2020,Texas,48,1139695,20689
11/19/2020,Utah,49,166040,758
11/19/2020,Vermont,50,3310,61
11/19/2020,Virgin Islands,78,1469,23
11/19/2020,Virginia,51,210787,3896
11/19/2020,Washington,53,144968,2717
11/19/2020,West Virginia,54,37399,623
11/19/2020,Wisconsin,55,358113,3021
11/19/2020,Wyoming,56,26169,176
11/20/2020,Alabama,1,228373,3451
11/20/2020,Alaska,2,26403,95
11/20/2020,Arizona,4,292880,6427
11/20/2020,Arkansas,5,141916,2321
11/20/2020,California,6,1096401,18649
11/20/2020,Colorado,8,190100,2752
11/20/2020,Connecticut,9,101469,4828
11/20/2020,Delaware,10,30816,746
11/20/2020,District of Columbia,11,19808,669
11/20/2020,Florida,12,923410,17888
11/20/2020,Georgia,13,424759,8904
11/20/2020,Guam,66,7421,104
11/20/2020,Hawaii,15,17029,222
11/20/2020,Idaho,16,90346,849
11/20/2020,Illinois,17,635823,11814
11/20/2020,Indiana,18,284960,5206
11/20/2020,Iowa,19,205918,2159
11/20/2020,Kansas,20,137224,1410
11/20/2020,Kentucky,21,155625,1862
11/20/2020,Louisiana,22,216709,6233
11/20/2020,Maine,23,9958,173
11/20/2020,Maryland,24,177239,4398
11/20/2020,Massachusetts,25,200949,10469
11/20/2020,Michigan,26,320621,8776
11/20/2020,Minnesota,27,256756,3206
11/20/2020,Mississippi,28,140429,3642
11/20/2020,Missouri,29,275917,3675
